Word,Frequency
侧卧,1
外围,1
昧,1
出力,1
乌烟瘴气,1
准时,1
含糊,1
惊喜闺蜜,1
老近,1
闺蜜游,1
西式,1
错高档,1
看病,1
会什,1
仪聚,1
肮脏,1
楼旧旧,1
通除,1
风趣,1
过人ok,1
对得起性,1
士方,1
外选,1
美酒,1
特脏,1
每间房,1
澡瞬间,1
數分,1
极弱,1
接收,1
使wifi,1
反问,1
错厨卫,1
相伴,1
良人,1
澡小酌,1
赶所以,1
高脚杯,1
酒器,1
哈哈哈哈哈哈em,1
水wifi,1
水差,1
地漏,1
筷子什,1
地标,1
評,1
東回覆,1
无敌离,1
红点点,1
仔细性,1
拦,1
心心念念,1
街市,1
造型,1
看标题,1
错管,1
塔玩,1
家了也,1
一条龙,1
独门独户,1
大方向,1
塔定,1
标志性,1
猴子,1
吵轰隆,1
发亮,1
闪闪,1
沙子,1
心意,1
岗,1
离猎德,1
臭臭,1
反味,1
起皮,1
仙位置,1
隆响,1
红砖场,1
纯发自,1
脚印,1
aswalkingoutsideyouwillalreadybenearCBD,1
hfloorwithnolifts,1
Theunitisjustaroomwithadoubledeckerbedlocatedont,1
低离,1
差性,1
差然,1
建房,1
窄厕,1
GreatvalueforaplacetosleepandshowerEspeciallyifyouneedtwobeds,1
unicationwiththehostwentperfectly,1
kfromthemetroThecomm,1
GreatvalueforthepriceItislocatedon,1
Nonethelesstheplaceisveryconvenient,1
個字,1
Overalltheplaceissmallerthantheactualphotosandneedssomeimprovementinthemattressasitwasveryhardtosleepon,1
kfromthestationandwillbeconfusingifthedirectionsarentfollowed,1
inutewal,1
Thelistingisa,1
unicativeIlovedthehospitalityofthehostandhowitwaseasytoaccesseverythingaslongasyoufollowthesteps,1
Theplaceiswellkeptandthehostwasverycomm,1
不冷不热,1
离天河城,1
推房,1
晾干,1
回臭,1
ShowerwaterwasalmostatatrickleHighlyunrecommendedtobookthisunit兩,1
破爛,1
幽暗,1
气什,1
重伤,1
板子,1
薄铺,1
三角形,1
缝,1
严会,1
脏房,1
妥协,1
威胁,1
贪小便宜,1
污蔑,1
斤斤计较,1
配件什,1
返钱,1
骨折,1
板手,1
脆木,1
框加,1
空心,1
粪便,1
霉斑,1
奇差无比,1
得当,1
城中,1
面签,1
过于局,1
肺腑,1
总而言之言,1
濕,1
發現,1
會聞,1
整潔還,1
行衛生,1
彎腰,1
oft層,1
樣l,1
掌声,1
悬念,1
短差,1
羽绒枕,1
晾開,1
实料,1
真材,1
USB口,1
是够,1
高配,1
换班,1
哦买嘎,1
错窗帘,1
功能性,1
逼格,1
电梯厅,1
沒乾,1
店外,1
选择泽民,1
捷赞,1
损伤,1
瓷片,1
施工人,1
开头,1
少有,1
这样性,1
ok出,1
小伙人,1
路引图,1
弯居然,1
差别性,1
卫生先,1
賣祇,1
全有,1
居多,1
工薪阶层,1
远楼,1
P图图,1
闷气,1
基于,1
聽,1
聲還,1
聲音人,1
裡所以,1
硬性,1
竞技球,1
点播,1
过睡,1
錯過,1
歡,1
棒oh,1
发定位,1
宿听,1
念叨,1
孙尚香,1
差隔壁,1
厘米,1
直径,1
硬硬,1
唔话,1
參觀,1
通好,1
荟离,1
戴,1
客回,1
陆续,1
惊醒,1
确太,1
击中,1
優,1
區內,1
位於,1
沒人,1
地鐵八分鐘,1
可想,1
散乱,1
宵夜街,1
味离,1
人情,1
扯面,1
会软,1
都OK,1
确蛮,1
理所当然,1
成年人,1
损失费,1
姨闻,1
表态,1
大号,1
地上化,1
沙发除,1
精巧,1
地级,1
从小,1
财记,1
好除,1
漂,1
慢舍,1
niceandwarm,1
风速,1
心猿意马,1
呀麻雀,1
寄存离,1
溢,1
断呜,1
洒头,1
近期,1
placeItiscosyandcomfortableThehouseiswelldesignedtooWilldefinitelychoosetostayhereagain,1
stayatMarks,1
Apleasant,1
繁华性,1
伸手,1
蜘蛛网,1
手印餐,1
胶粘,1
出行性,1
简单明了,1
lytoo,1
ReallylovemystayTheroomisreallycomfortableandcleanStaffwereniceandfriend,1
Goodlocationandveryclean,1
缺少色,1
综上,1
打打游戏,1
诵经,1
记错,1
內設施,1
囄,1
位於市,1
示意,1
打烊除,1
补救,1
荟跟,1
宿点,1
做民,1
三楼,1
布草,1
体系,1
单张,1
死虫子,1
台面,1
赞但,1
打听,1
荟然,1
浆,1
出入挺,1
恰豆,1
包子店,1
错斑马线,1
扭,1
黄金地带,1
yWilldefinitelyreturn,1
EnjoyedourstayverymuchhereLocationisreallyconvenientnearBeijingRoadstationandverysafetooafterthecafedownstairsclosesguestshavetoenterapasswordWewereabletodepositourluggagesatthecafetooValueformone,1
新性,1
善解人意,1
W酒店,1
cp值,1
高隔音,1
具全,1
汉庭,1
摧残,1
说ok,1
屋里wifi,1
难过,1
太矮,1
答案,1
严,1
奇奇,1
起意,1
太生气,1
厚颜无耻,1
抢钱,1
身心,1
福GRE什,1
恶,1
我押,1
违禁,1
条例,1
霸王,1
螂费,1
清蟑,1
编造,1
加时费,1
碰说,1
释,1
考托,1
符一,1
奴,1
续房,1
落地式,1
叭房,1
干扰,1
宿本,1
耍街,1
西地,1
棒林,1
景点滴滴,1
符墙壁,1
传达,1
值守,1
出院,1
赞跟,1
治病,1
救回,1
无所适从,1
了不耐烦,1
正反面,1
某处,1
误会,1
充裕,1
符实,1
大哎,1
错棒棒,1
会爱,1
猫咪真,1
水声,1
气儿,1
围帘,1
丢凉,1
静小巷子,1
选边,1
铁茶,1
神经衰弱,1
使然,1
群发,1
柯南,1
桂花,1
离上下,1
道接,1
私都,1
复房源,1
线回,1
goodenvironmentveryconplextosignin,1
内设,1
多间,1
云吞面,1
近原,1
Worththeprice,1
mto黄沙MRTstationandmall,1
About,1
Nicedecorandcomfyplacetostay,1
水汽,1
干衣机,1
两点钟,1
汤圆,1
原始,1
独具特色,1
加些,1
洱海,1
大理,1
羡慕,1
猫长,1
肥,1
大宅院,1
幽深,1
和蔼可亲,1
非同凡响,1
先进,1
闹声,1
声吵,1
巨差,1
分周,1
货车,1
安WebsitehiddenbyAirbnb,1
直上下,1
药门口,1
喷一下,1
许是,1
害WebsitehiddenbyAirbnb房,1
mini房,1
念经,1
夸张点,1
晚多,1
跟美,1
大四,1
屋苑,1
上來,1
點算,1
打打牌,1
换人,1
味有,1
灰马桶,1
好厚,1
边缘,1
用电器,1
满意江,1
Theplacewasgreatverycosyandclean,1
电烤箱,1
明火,1
船只,1
无可挑剔棒棒棒,1
舒服nice,1
出头,1
最贵,1
飙升,1
打车费,1
市政府,1
两步,1
VerygoodplaceverycleanandveryquietveryfastAccesstoMetroLine,1
住着,1
骗,1
陪伴,1
获益匪浅,1
装修性,1
多余,1
前面点,1
看货,1
水产,1
独特感,1
风景区,1
理地铁站,1
屋企,1
转悠,1
unicationwasveryfastandeasywillbookitagain,1
清楚门,1
没关,1
谎称门,1
巨恶,1
溺,1
饺子,1
厨房门,1
汇率,1
大卖场,1
关门口,1
旅游区,1
悔选,1
冒犯,1
干净点,1
克,1
聪明,1
max,1
力迷,1
大冲凉,1
資料,1
长隆离,1
错停车,1
请客,1
错真,1
商改民,1
隆,1
nice喔,1
好Zoe,1
赞真,1
总之除,1
吵醒,1
D推荐,1
座位,1
超凉爽,1
哦客厅,1
默数,1
标示,1
锁式,1
民宿型,1
亚子hahaha,1
咋样,1
好事,1
不错会,1
ta,1
访客,1
阶段,1
扁,1
荟十五,1
锁头,1
自救,1
回电,1
防疫,1
安全码,1
量体温,1
描素,1
纸装,1
驻足,1
计,1
高玩,1
阴暗,1
纸牙,1
果刀,1
缺水,1
烂抹布,1
水发,1
盆子,1
差洗手池,1
家来也,1
借鉴,1
一早,1
牌用,1
意房,1
巨满,1
招罪,1
花钱,1
吊炸天,1
不但,1
关门大吉,1
脑残奇葩,1
屌,1
攻击,1
来来回回,1
置备,1
淋浴器,1
饭点,1
错就是,1
浓但,1
疏通,1
寺庙,1
大佛,1
下楼,1
无敌真,1
哇哇哇哇哇,1
土鳖,1
赞大,1
舒芙蕾,1
超齐备,1
全景,1
周到点,1
发开,1
无尽,1
小吃无数,1
措手不及,1
调配料,1
兮兮的,1
烦真,1
黑板,1
小饰品,1
满意会,1
营造,1
美屋,1
任nice,1
旁樓,1
雖小五臟俱全,1
方正,1
寓所,1
洗洗漱,1
落枕,1
Itwasallfine,1
宿用,1
答民,1
棒零距离,1
细腻,1
游轮,1
OverallgoodexperienceroomsarecleanandquiteclosetosubwayJustthebathroomabitsmellyneedtoimproveventilation,1
开工,1
调装,1
晚订,1
散掉,1
窗开门散,1
开发商,1
投入,1
瓢勺,1
安谧,1
何况,1
上一楼层,1
冷暖,1
横,1
暖色,1
安慰,1
精浴室,1
肉菜,1
壁B区,1
C区,1
御景,1
TheplacewasverycleanandthoughtfulVenuewasreallyconvenient,1
Hostwasveryrespons,1
答性,1
制冷热,1
反,1
体验点,1
莫大,1
口六号线,1
梦境,1
Itgotgreatlakeviewtransportsconvienient,1
擠迫,1
言,1
客发,1
房床,1
Greatambience,1
Greatplacelocatednearmanytouristlocations,1
扩展,1
插孔,1
USB或者,1
棒要,1
andthehouseiswellfurnished,1
sgreat,1
模,1
ThebathroomcouldbemorespaciousOtherthanthateverything,1
街蛮,1
全床品,1
畅屋,1
蛮顺,1
走冤枉路,1
画图,1
卧床,1
窗望,1
华路,1
离宝,1
龙猫,1
小三房,1
增强,1
同步,1
留宿,1
拍照還,1
photoisnottrue,1
Niceplaceforpeoplewhowanttoexperiencelifeofthelocal,1
小吃近,1
间但,1
小只,1
yofconveniencestoresandcheapeateriesaroundOnlythingtoimproveistoreplacecookingpotsknivesButotherthanthateverythingwasperfect,1
afePlent,1
ofoilsaltsoysauceaswellCommonareaisquietcleans,1
locatedonhighlevelwithniceviewonl,1
Excellentplacestylishspaciousapartment,1
ThepicsseemsnicebuttheroomisntthatbigasIexceptedTheshowerwasnotfunctioningwellthetemperaturechangesaLOTwhileusingitTheWiFithereisntdoingwellalso,1
Therearelotsofmosquitooutsidethecommonareaandtheairconditionerisnotthatcooling,1
坐垫真,1
致电,1
指甲钳,1
实地,1
粉灰,1
卵似,1
蠕动,1
厕板,1
典雅,1
水帘洞,1
嘻嘻嘻嘻,1
無妨,1
肆号房,1
同一层楼,1
刷過,1
幹,1
錢但,1
類,1
紙巾,1
補個,1
裝水,1
附個,1
旅館,1
並且,1
管理人,1
積水,1
煙邊,1
仔細,1
邊,1
連附,1
濃,1
課廳,1
灰塵,1
角角,1
邊邊,1
維持,1
明顯,1
連續,1
整間,1
民窟,1
明晰,1
年久失修,1
东坐,1
Iwouldstaythereagainasitisclosethethemetroandcity,1
Greatstaybuttheplacedidsmelllikesmokealittlebit,1
efromhostWillbookagainwhenvisitingGuang,1
storesandshopsareallwalkableQuickrespons,1
Greatlocationconvenient,1
ThisapartmentwasinagreatlocationIthadwhatweneededforourshortstay,1
Valueformone,1
Averythoughtfullandlordthatwillguideuthruanythingandeverythingyouneed,1
失望性,1
汕头,1
强推八,1
ivehotelsinTianHe,1
东回覆,1
Greatvaluealternativetoexpens,1
夠熱,1
熱水,1
步骤,1
主沟,1
孔洞,1
冷尚,1
整洁房,1
做饭性,1
ironButoverallisgood,1
TheroomisgoodFacilitiesisgreatJustlacks,1
清洁度,1
维多利,1
HoweverthelocationisgreatNearBeijingroadMRTandalsoBeijingroadshoppingareaThecheckininstructioniscleartoo,1
感谢久,1
pmbutthecleanerisstillinsidethehouse,1
Wecheckinaround,1
switchontheresbedsheetstillhangingatthebalcony,1
ThehouseenvironmentisnotasniceasthephotoshownThehouseisoldlampintheroomcant,1
客路,1
哪也不去,1
干脆,1
茶聊,1
就是什,1
小儿子,1
多亏,1
冬至,1
硬床品,1
液牙刷,1
乳洗,1
客卫,1
滑倒,1
抽湿,1
完水,1
卫带,1
卫主,1
广百维多利亚,1
翠华,1
惊喜WebsitehiddenbyAirbnb,1
裝作,1
沒聽,1
綜上所述,1
再三,1
冷要,1
不绝于耳,1
叫声,1
阔气,1
情趣,1
湿分区,1
通融,1
单层,1
长久,1
迷惑,1
指摘,1
清所以,1
单枕头,1
晚除,1
闹腾,1
唔错,1
杂志,1
书本,1
咖啡包,1
长租,1
错重点,1
都待,1
内涵,1
红疹,1
电暖气,1
美感,1
lnearby,1
vint,1
Acoolandvint,1
骚扰,1
看望,1
慎选,1
BeautifulhouselocatedintheoldtownItwasalittletrickytofindhoweverthiswasworthnavigatingforWouldlovetostayinthisstylishhouseagain,1
厨房什,1
低除,1
洗漱杯,1
sforgivingmesuchagoodexperienceinGuang,1
andcozyThank,1
ageatmosphereThebedissupersoft,1
CantoneseoldhousesFurniturelightinganddecorationsprovideastrong,1
如夜,1
ShanKouareawherefullof,1
ThehouseislocatedinDong,1
讲究,1
heflooritwaslikeahellthephotoslookgoodbuttheplaceisnotappropriateforaccommodatingspeciallyfortouristsfromdevelopedcountries,1
thisplaceYoushouldsleeplisteningtotheratsnoiseandfindratspoopsont,1
Honestlywedontrecommend,1
挺带感,1
侧,1
时候性,1
比如灯,1
好用,1
瘙痒,1
hestreetisbrokensowewastealotoftimetofindtherightplace,1
祝安,1
旧时,1
声控灯,1
灯房,1
排风,1
iveforadirtyplace,1
Expens,1
麻烦真,1
油斑,1
尖叫,1
收据,1
在乎,1
文青,1
砖阳台,1
毛骨悚然,1
跟老,1
andthere,1
hebathroomwhichwereveryscaryThebeaddingwasalsoverywet,1
hewallandcreepingreptilesint,1
ofthecheckindayThatmadeusreallyanxiousbeforewecheckedinAfterarrivalitwaslikeanightmareThewallwasstainedwithwaterandspotsManymosquitoessbloodybodiescoundbefoundont,1
heappuntilconnectedinthemorning,1
andlordont,1
Therewasnoresponsewiththel,1
hedescriptionswiththephotosofthisroomandtherealcircumstance,1
Thereisahugegapbetweent,1
符客厅,1
感应器,1
专业性,1
IhavebeenusedAirbnbforlike,1
东山店,1
洗澡帘,1
心想,1
进风,1
摆物,1
痒痒,1
冷睡,1
楼客厅,1
杂货,1
泥泞,1
差十万八千,1
原有,1
泄进,1
性质,1
灭蚊液,1
凶但,1
爱惜,1
尿渍,1
隐私感,1
画报,1
猎奇,1
绕道,1
合用,1
美貌,1
激怒,1
烦但,1
小麻,1
进出门,1
干透,1
Wewillcomebackagain,1
yfamily,1
tayherewithm,1
xtdoorInadditiondoublegateensuressafetyBestlocationandvalueever,1
PerfectlocationtocantonfaironlytwobusstopsAlsodownstairhavemanylocalfoodshopsconveniencestorealsoamal,1
KateisjustareallylovelypersonShealwaysthereforyouifyouneedanykindofhelpSheanswertoallyouquestionswithinminutesIreallyenjoyedthestaywithKateThankyouforhavingme,1
齐全除,1
家的家具,1
万事如意,1
大房,1
三人行,1
薄灰,1
Kateissuchayoung,1
夜宵离,1
纸超,1
试订,1
城考,1
回喔,1
卤味,1
狮头牌,1
逐渐,1
小吃ShoppinHiddenbyAirbnb,1
天下,1
装点,1
合适屋,1
andpassionateladyAlwaysreplypromptlytomyms,1
过滤滤镜,1
三两知己,1
cham,1
晚性,1
多谢,1
执勤,1
楼栋,1
食材回,1
大妈,1
格式,1
tu,1
师姐,1
菜回,1
了哈哈哈Tosi,1
gandeasytocomm,1
打滚,1
呢哈哈,1
相似,1
苏州,1
哦kate,1
好聊,1
感恩,1
Agreatplacewithgreatownerworthstaying,1
theunitisgoodjsastationawayfromtheCantonFairvenueanditseasytotravelaroundtoanywherebeitthenewtownareaortheoldbeijingroad,1
Location,1
unicatewith,1
超感动,1
就毫,1
haiyo,1
窗开,1
thestreetaswell,1
justacrosstheroadMcdonaldsis,1
xttotheapartment,1
Thereisamal,1
kfromthenearestmetrostation,1
Theplaceisprettyconvenient,1
成仙,1
美三两好友,1
复古风,1
主题感,1
用床,1
赏,1
veeeeeeeeeeeeeerygood真,1
酒边,1
台边,1
梅子酒,1
房同事,1
sforourstay,1
nicehostthank,1
超市饭,1
嗨,1
离展馆,1
场地,1
求婚,1
Theapartmentiscosyandhaseverythingyouneed,1
后离,1
风格别,1
服超,1
过瘾,1
修复,1
屏显,1
香放,1
大包,1
宝头,1
晚宝,1
拐角处,1
双洗,1
车上,1
交接,1
错落有致,1
近在万胜围,1
姜撞奶,1
渐渐,1
热水会,1
哦浴室,1
生鲜,1
closetoshoppingcentrewithnicefoodandothermixedactivitiesClosetothetramandmetroNiceviewandKatewasveryhelpfularranginganythingweaskedfor,1
Stylisedapartment,1
甲粉,1
错日式,1
隔音貌,1
考上,1
路径,1
haochid,1
何以,1
科韵,1
公交会,1
Perfecthousehold,1
留恋,1
走法,1
延伸,1
板点,1
慢所以,1
好加载,1
红外,1
遥控appios,1
凉想,1
空调声,1
厕所板,1
推托,1
其码,1
感较,1
四复式,1
一干二净,1
andlordbutshesaidwillcleanafterneedtogetabettermanagementorcleaningcompanyObviouslytheyaredoingaveryshittyjob,1
Toldthel,1
AllcutleryandtablesareverydirtyBathroomisfullofbugs,1
舒服服,1
安安静静舒,1
爱人,1
WiFi然,1
Nicel,1
Ellugartieneunaubicacinexcelentecuent,1
游戏机,1
条内裤,1
缝隙,1
啦嗯嗯,1
带宝宝,1
农贸市场,1
马HiddenbyAirbnb,1
隔开,1
heothersideofthecourtyardOverallsatisfactoryandgoodvalueformone,1
zhouSouthStationsoitwasconvenienteverythingweneededforabriefstopoverHowevertherewasnoteaorcoffeewhichwouldhavebeenniceanditwasabitconfusingaboutwheretopickupthekeycardinashopfrontont,1
ClosetoGuang,1
點都,1
馆子,1
oftinagoodbuilding,1
美声,1
不虚此行,1
纸会,1
大地段,1
黏糊糊,1
行餐桌,1
比图,1
折磨,1
的不给力,1
出别,1
利然,1
acontodoloquenecesitasyellugaresmuyampliohayquesubirporescalerasperonotuvimosningnproblemalesrecomiendoestelugargracias,1
片区,1
henyd,1
水护,1
酒看,1
喝点,1
房喔,1
赞赞赞,1
板凳,1
癖但,1
小洁,1
全方位,1
爽看,1
极米,1
资生堂,1
甜坏,1
超五星,1
搂,1
爽还,1
哈哈哈性,1
星城,1
动漫,1
消毒柜,1
Krystal,1
黑白,1
xiwg,1
aim,1
干净chudaog,1
单身狗,1
随后,1
去景点,1
吹毛求疵,1
置好,1
早教,1
编辑,1
干静,1
交叉,1
细菌,1
灯太,1
去理,1
相通,1
心灵,1
对视,1
高四,1
匀速,1
痛qwq,1
屁股,1
热水灯,1
自我,1
安全门,1
窗小,1
朝外,1
开封,1
截止,1
窗然,1
万博路,1
ageoldhousebutwhatIcansayisthephotosareoutdatedandtheflatisabitoverrated,1
路灯,1
F,1
潮味,1
花瓣,1
浴芭,1
气泡弹,1
放点,1
先刷,1
沙石,1
底部,1
熄火,1
长方形,1
微洁癖,1
符床,1
老虎洞,1
来的哈哈哈哈哈哈,1
吓疯,1
房层,1
误导,1
装置,1
Overalltheplaceiscomfortable,1
unicationwithhostcouldbemoreefficient,1
FoodwasfoundeasilynearbyHoweverthetoiletcomeswithacurtainnotadoorandcomm,1
Theplacewascosyandcomfortableandneartwotrainstations,1
客说,1
印证,1
文创,1
箍,1
口步,1
剥落,1
Reallygoodplacethehousewasamazingthelocationt,1
后发,1
doesntmatter,1
啃,1
医药,1
针线,1
一整晚,1
蹭饭,1
宿OK,1
Muybientodo,1
一整间房,1
hestyleetcifyoulookingforoldschoolfeelwannafellingGUANGDONGlocalbuthavesomemodernizedipreferyouchooseishouseandthiswasmysecondtimechoicethisWebsitehiddenbyAirbnbgood,1
自理,1
閣樓,1
错前提,1
静离,1
弊端,1
沒丟,1
生粉還,1
強烈,1
甚,1
樓沒,1
為閣,1
風扇,1
幸虧,1
痛苦厅,1
油漆,1
公正,1
诡,1
哦再,1
房东恒,1
情有独钟,1
导,1
长ps,1
洗澡水,1
公布,1
价值,1
内里,1
颇为,1
异幸,1
红色灯,1
聚,1
tingmam,1
出片率,1
chusha,1
gem,1
静度,1
气炸,1
處,1
尋,1
請主動,1
獨佔,1
若是,1
贴心多,1
公众号,1
中山二路,1
HiddenbyAirbnb聯,1
贼棒,1
機會還,1
這區,1
蒸點,1
冰個,1
小廚房,1
正對,1
獨立,1
間時,1
障礙房,1
絡沒,1
杂汤,1
丢贵,1
andeatontheroofIjustloveitHoweverifyouwanttocookfoodorevenboilwaterinthehousekitchenitsbetteryouwasheverythingbeforeuseMyexperiencewasnotreallysatisfyinginthisaspectIcouldntevenboilwaterwiththosewaterpotsfinally,1
Anditsgoodtosit,1
ItsagreatexperiencetostayinarevampedhostelYoulllovetheinteriordesignanddecoraswellasthetraceoftheoldbuilding,1
henha,1
很多性,1
计滴,1
隐秘离,1
错滴min民,1
时髦,1
AlovelyplaceRecommendit,1
单其实,1
早班,1
低分,1
合適,1
古朴,1
礼,1
谦逊,1
行洗,1
上限,1
气候,1
潮味儿,1
太潮,1
超级负责,1
原汁原味,1
隔热,1
隐隐,1
年代久远,1
蜡烛,1
王府井,1
福利,1
露面,1
房东卡,1
当面,1
不痛不痒,1
苦苦,1
午夜,1
主人人,1
HostwasniceandhelpfulquickrespondwiththingsthatIneedGreatlocationandquietenvironmentNicecozyplaceandbedwasverycomfortable,1
橄榄山,1
轻复,1
书房,1
渡過,1
該區,1
民宅,1
原位,1
pm,1
李袋,1
解说,1
推崇,1
給大,1
樓層,1
挑選該,1
品質,1
場該,1
極佳,1
组成,1
感觉自在,1
拉钩门,1
吸,1
改磁,1
供应,1
高冬日,1
看命,1
好能,1
油盐酱醋锅碗瓢盆,1
天字,1
规范,1
週末,1
們入,1
在所难免,1
来也不怕,1
窄窄,1
小人,1
子然,1
张黑色,1
皮质,1
深蓝色,1
取而代之,1
样式,1
面什,1
画床,1
叁号房,1
悠久,1
遮住,1
拍照性,1
庭布局,1
Thisplaceiseasytofindalsoclosetobeijingroadniceplacetostay,1
andselfcheckin,1
sforfindingtheapartment,1
unicatewithusandprovidedclearinstruction,1
ApartmentwascleanandnicelydecoratedGoodlocationneartoBeijingRoadThehostshelperwasquicktocomm,1
風味,1
別,1
改建,1
舊洋房,1
纱帘,1
香液,1
轉告,1
Lovethisplace,1
預定,1
次幫,1
分這,1
感滿,1
定過,1
經預,1
曾,1
時候,1
外表,1
Greatplacenicedecoratedandclosetoeverythingline,1
Definitelycomingbackagainandreferringtofriends,1
ybother,1
goodstay,1
Myonl,1
IssuesNone,1
Nicestfeatureisasmallbalconywithacafetableandchairsthatgetslovelymorningsun,1
andisextremelyclean,1
Thehousehas,1
ThebedwascomfortableandIsleptwell,1
Kong,1
ofa,1
Itsalovelysmallguesthouseinaterrificarchitecturalrestoration,1
各色,1
极为,1
舊建築,1
然后wifi,1
走地道,1
電子,1
應對,1
錯房東,1
錯真,1
zhouandthehostswereveryaccommodatingwithus,1
mwhichishardtofindinGuang,1
GreatplacetostayVerystylishandcooltobeatItssupercal,1
愈发,1
加份,1
肉片,1
皮蛋,1
門鎖,1
錯空間,1
專業性,1
第十甫路,1
旧唱机,1
异常,1
復,1
民國,1
區域,1
上還,1
防潮,1
點濕,1
間裡,1
南天房,1
嘉許,1
與清,1
果斷,1
醜,1
經年累月,1
水漬,1
噁心,1
磁磚變,1
髒髒,1
積水讓,1
會汰,1
這樣,1
痕跡,1
殘留,1
液體,1
不一樣,1
還要,1
規格,1
單與,1
間內,1
過房,1
觸動,1
與氛圍,1
外國,1
準,1
標,1
許,1
強畢,1
放棄,1
小時,1
產生,1
GreatexperiencestayingatHeng,1
香還,1
差點,1
盞燈,1
居住者,1
差床,1
差隔音,1
Andthekitchenhadalotcockroach,1
Therestroomhasbadsmell,1
sforthesuperbexperience,1
sforcheckinginThehelperwasalsosuperhelpfulrespondingimmediatelytomymessagesandattendingtomyneeds,1
sTheplaceisverycleanandstylishwithclearstepbystepdirection,1
真全,1
沒提,1
搭伴,1
ituunefoisquevousaveztrouvlelogement,1
Biens,1
actonvousenvoieuncodepourlaclef,1
Aucuncont,1
unicationetlocalisationdifficilesivousneparlezpaschinois,1
Comm,1
风玩,1
s,1
类app,1
wifi真,1
露快,1
公用廁所,1
半個,1
Enltimomomentocambielespacioporunoquenoseparecaalorigina,1
碼,1
花灑,1
水壓,1
當時繞,1
區,1
東山院,1
寫著,1
並沒,1
正確F,1
后wifi,1
lnobajpornosotroselpolicanonosdejpasarfinalmentemepidiquecancelaralareserva,1
Itisagoodstylishhouseinagoodcitylocation,1
灘,1
凌亂,1
格調,1
错光线,1
efromowner,1
goodcentrallocationgoodforshorttimestayNiceinteriordesignQuickrespons,1
較吵,1
外街,1
環境除,1
跟圖,1
床還,1
什麼水,1
現象,1
經營,1
凉房东,1
记店,1
行离,1
老公说,1
思想,1
不费吹灰之力,1
味屋子,1
串味,1
垂帘会,1
取代,1
隔离物,1
启发,1
止,1
鹿岛,1
这天,1
差格局,1
单元,1
三十,1
房龄,1
老公房,1
第二次性,1
红砖,1
恍然,1
艺术范,1
助理人,1
概念,1
没门所以,1
力不从心,1
质问,1
verygoodlocationandveryoldguang,1
Niceandconvenientroomwithhighstandardofcleaning,1
偏床单,1
窄小,1
昆虫,1
个个,1
套离,1
豆沙,1
香槟,1
yejiuzhe,1
yehenhaozh,1
zhoufeeling,1
went,1
热但,1
单元楼,1
好为,1
zhua砖,1
abigsurprise,1
称心,1
格本,1
坏事,1
Wehave,1
arequitedifferentwiththepictureThehouseisoldanddirtyEspeciallythefloormatinthelivingroomfullofhairsanddust,1
Howevertheexactenvironment,1
绵洗,1
混淆,1
标着,1
認,1
嗯怎,1
蓬頭,1
蓮,1
连锁,1
设计界,1
套用,1
档风,1
灯哦,1
铁艺,1
逼格室,1
脱皮,1
渗水,1
晚大,1
來修,1
回音,1
修大,1
接洽,1
内达,1
心虚,1
保安厅,1
民国楼,1
红裙,1
肆号,1
灣Airbnb,1
來自台,1
點說,1
沒來,1
齐全麻雀,1
孙中山,1
诡异,1
那幅,1
么的不过,1
花纹,1
Fu,1
unicate,1
offtoiletheaterisnotworkingthestaircaseisveryverynarrowIhavetoslidetheluggagedowninsteadofcarryitthehostdontpickupthecallexceptusingwechattocomm,1
thelocationisveryconvenientexceptthatthehouseisaveryoldhousewithallpaintpeeling,1
ofthelisting,1
潮湿感,1
垮,1
灰被子,1
九點,1
議換,1
料建,1
調味,1
備品,1
透氣,1
開窗,1
紗窗,1
戶沒,1
悶窗,1
絕,1
拒,1
糖水店,1
大然,1
加张,1
哈哈哈楼,1
超级美性,1
脏螂,1
小偷,1
漏下水,1
卡机,1
仪器,1
慢投屏,1
卖场,1
星巴克汉堡王,1
纸量,1
天数,1
建议性,1
了给了,1
清晰床,1
干净床,1
子带,1
王点,1
劳汉堡,1
巴克肯德基,1
店星,1
迷你,1
車費,1
浪費,1
險房,1
全額,1
复挺,1
挂灯,1
喜士,1
休验,1
欧式化,1
采用,1
易懂,1
AbsolutelylovedmystayherePlacewasexactlythewayitwasdescribedandlookedinthepicturesIfeltathomeandcomfortable,1
国金k,1
房东性,1
Q,1
CIf,1
就地,1
西塔去市,1
棒赞,1
顺意,1
之内,1
小性,1
慢洗澡,1
娘人,1
启,1
便利型,1
手信,1
家的连锁店,1
德小,1
说笑,1
米垫,1
窗酒店,1
聯繫,1
交涉,1
番,1
超高惹,1
Anditisinaveryconvenient,1
andevenaTV,1
fbutusuallypeoplearegoinginandoutsoyoucanjustfollowthemTheroomisspaciousandhasarefrideratorsink,1
getacodeforthebuildingitsel,1
Youdont,1
hepreviousguestButshewasveryquickinrespondingsoIwouldrecommend,1
Theroomsmelledstronglyofcigarettesmokebutitcouldvebeent,1
Veryquickresponses,1
强橱柜,1
缩短,1
变故,1
地铁性,1
當日,1
叠床,1
倒铁折,1
塔珠江,1
耀眼,1
裸露,1
塌电线,1
渗出,1
向阳,1
unicationFeltcomfortableinthehouseVeryclosetothemetro,1
AmazingviewGreatlocationandcomm,1
nicepersonX,1
quiteok,1
續,1
經過,1
曬著,1
房房,1
屋況,1
承認,1
出租與,1
統,1
